Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4736240,MDG_0000000007,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,6.8 [6.6-7.0],6.817520228,6.634020903,7.008512399,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4746281,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_FMLE,2016,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,11.9 [11.0-12.8],11.908764778,11.038524586,12.793382888,,2025-04-15T12:59:44.083+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4750017,MDG_0000000007,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_FMLE,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,5.4 [5.3-5.6],5.433206741,5.298957545,5.566958833,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4750176,MDG_0000000007,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,37.6 [34.9-40.3],37.595597678,34.916824807,40.333229135,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4757951,MDG_0000000007,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2014,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,50.6 [44.1-58.0],50.620927402,44.101475557,57.981872363,,2025-04-15T12:59:44.083+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4761230,MDG_0000000007,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_FMLE,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,44.9 [41.1-49.2],44.903817103,41.089344459,49.185196466,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4761611,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,61.6 [50.9-74.0],61.610719883,50.863781209,74.02593711,,2025-04-15T12:59:44.083+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4762746,MDG_0000000007,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2017,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,31.2 [23.0-42.5],31.158481477,22.956585514,42.481995716,,2025-04-15T12:59:44.083+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4763114,MDG_0000000007,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,32.5 [27.1-38.8],32.480851102,27.051117827,38.832004958,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4768058,MDG_0000000007,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2010,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,20.1 [17.2-23.5],20.07601345,17.183318176,23.520237143,,2025-04-15T12:59:44.083+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4774611,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,16.8 [14.5-19.3],16.840277109,14.546763927,19.311056964,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4776584,MDG_0000000007,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_MLE,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,15.6 [11.5-20.9],15.616746151,11.544038122,20.935963529,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4776897,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,52.6 [41.7-65.8],52.564655873,41.668706094,65.762581936,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4803202,MDG_0000000007,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,46.7 [45.0-48.6],46.746214154,45.021099927,48.558608395,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4803206,MDG_0000000007,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2017,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,14.6 [11.1-19.0],14.581967149,11.145089172,19.007433039,,2025-04-15T12:59:44.083+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4807455,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,12.5 [11.1-13.9],12.450689672,11.066952798,13.853053564,,2025-04-15T12:59:44.083+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4807984,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,40.7 [32.4-50.7],40.7428674,32.404290195,50.724191663,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4811081,MDG_0000000007,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,95.0 [85.7-105.2],95.009800681,85.73773966,105.16025774,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4813987,MDG_0000000007,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,38.2 [35.9-40.7],38.233285644,35.876417702,40.668224192,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4824493,MDG_0000000007,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,6.5 [4.9-8.9],6.493010802,4.86880163,8.886743803,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4827556,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,17.5 [15.8-19.1],17.486773483,15.758760907,19.088892314,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4831572,MDG_0000000007,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,21.4 [15.2-30.5],21.352737025,15.155691061,30.477883252,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4838258,MDG_0000000007,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,24.8 [20.1-30.4],24.790774454,20.092696107,30.418045902,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4845415,MDG_0000000007,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,76.3 [64.6-89.7],76.326269021,64.636371687,89.746126075,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4861253,MDG_0000000007,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_FMLE,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,10.0 [9.4-10.8],10.04115404,9.373650337,10.779962595,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4865807,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,97.2 [85.5-110.1],97.216848109,85.499483115,110.104237962,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4871968,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2012,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,66.2 [58.1-75.2],66.223070699,58.148300859,75.214289602,,2025-04-15T12:59:44.083+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4872983,MDG_0000000007,COUNTRY,JPN,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,2.9 [2.8-3.0],2.888048398,2.826417903,2.950596009,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4876868,MDG_0000000007,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2012,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,45.6 [42.5-48.9],45.552504389,42.497810678,48.868216876,,2025-04-15T12:59:44.083+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4901877,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2021,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,21.8 [18.1-26.0],21.84274222,18.096952953,26.008655922,,2025-04-15T12:59:44.083+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4906714,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_FMLE,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,12.9 [11.5-14.5],12.94519701,11.506009227,14.515554596,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4909726,MDG_0000000007,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,28.0 [23.2-33.9],28.010088755,23.216574511,33.88115342,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4914426,MDG_0000000007,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,21.5 [18.9-24.3],21.480273689,18.909355698,24.26924011,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4918963,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2017,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,71.2 [60.7-82.3],71.157505708,60.682435962,82.251926596,,2025-04-15T12:59:44.083+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4919149,MDG_0000000007,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2017,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,50.5 [44.4-57.3],50.476834555,44.448394972,57.287698815,,2025-04-15T12:59:44.083+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4920750,MDG_0000000007,COUNTRY,THA,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,10.8 [9.6-12.2],10.777418529,9.561240476,12.162566848,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4931945,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,67.7 [59.3-76.9],67.741153754,59.324466834,76.856558931,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4938769,MDG_0000000007,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2017,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,9.2 [8.7-9.8],9.237642732,8.701483431,9.808051518,,2025-04-15T12:59:44.083+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4958087,MDG_0000000007,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,51.3 [44.6-58.9],51.304453777,44.589937263,58.938285136,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4969136,MDG_0000000007,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,65.6 [58.3-73.0],65.598943729,58.33973517,73.035968827,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4979693,MDG_0000000007,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,33.7 [32.0-35.2],33.661178341,31.967620505,35.178499019,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4981104,MDG_0000000007,COUNTRY,RWA,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,47.9 [39.8-57.1],47.914273392,39.823975007,57.092186948,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4981823,MDG_0000000007,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2012,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,23.5 [20.1-27.1],23.479041041,20.144301286,27.125470287,,2025-04-15T12:59:44.083+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4987303,MDG_0000000007,COUNTRY,CHN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,14.6 [13.7-15.5],14.571804775,13.707253774,15.450828514,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4988056,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,44.1 [29.4-65.4],44.095876354,29.36058663,65.398200245,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5001317,MDG_0000000007,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,22.0 [18.0-27.0],22.034789494,17.964886146,26.983017624,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5004486,MDG_0000000007,COUNTRY,ZAF,YEAR,AFR,Africa,SEX,SEX_MLE,2014,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,42.6 [39.8-45.5],42.550151399,39.76118737,45.457823431,,2025-04-15T12:59:44.083+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5004539,MDG_0000000007,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,39.5 [33.6-46.5],39.549694519,33.648570377,46.518156673,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5006459,MDG_0000000007,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,57.6 [54.8-60.6],57.603232923,54.835244187,60.609860961,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5007943,MDG_0000000007,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_BTSX,2014,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,80.2 [69.8-91.9],80.174881565,69.803449255,91.864784905,,2025-04-15T12:59:44.083+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5016035,MDG_0000000007,COUNTRY,UGA,YEAR,AFR,Africa,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,,,60.4 [51.3-71.3],60.447023385,51.282826651,71.346608607,,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5016860,MDG_0000000007,COUNTRY,MEX,YEAR,AMR,Americas,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,12.9 [10.7-15.4],12.873856787,10.652668419,15.423637984,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5017341,MDG_0000000007,COUNTRY,KEN,YEAR,AFR,Africa,SEX,SEX_MLE,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,45.3 [38.7-53.1],45.317260422,38.721550932,53.1202968,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5019511,MDG_0000000007,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,14.5 [11.9-17.6],14.468850249,11.882312832,17.554734268,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5033138,MDG_0000000007,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_BTSX,2015,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,35.1 [31.8-38.7],35.142981658,31.75314227,38.708173664,The UN IGME estimates are not the official statistics of India. The Sample Registration System (SRS) of ORGI is the official data source of India for all mortality estimates.,2025-04-15T12:59:44.083+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5034048,MDG_0000000007,COUNTRY,TUR,YEAR,EUR,Europe,SEX,SEX_BTSX,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,9.2 [7.6-10.9],9.16726832,7.582033518,10.890055786,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5036675,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,,,73.6 [63.7-83.9],73.640826599,63.743935027,83.939981116,,2025-04-15T12:59:44.083+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5038146,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,55.9 [44.6-68.7],55.850719351,44.588631772,68.717106303,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5042759,MDG_0000000007,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,48.6 [42.4-55.4],48.609201315,42.447070234,55.388858087,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5043729,MDG_0000000007,COUNTRY,GHA,YEAR,AFR,Africa,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,,,41.5 [35.7-48.0],41.50670683,35.732768813,48.023797841,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5043817,MDG_0000000007,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2018,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,47.0 [38.6-56.9],47.038383751,38.593405631,56.940981483,,2025-04-15T12:59:44.083+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5049595,MDG_0000000007,COUNTRY,POL,YEAR,EUR,Europe,SEX,SEX_MLE,2012,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,5.9 [5.8-6.0],5.900638941,5.759971479,6.040134088,,2025-04-15T12:59:44.083+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5053349,MDG_0000000007,COUNTRY,BGD,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2019,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,34.5 [32.6-36.2],34.5166195,32.635706333,36.190817527,,2025-04-15T12:59:44.083+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5055863,MDG_0000000007,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_BTSX,2016,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,7.7 [7.6-7.9],7.744483972,7.568506767,7.919228027,,2025-04-15T12:59:44.083+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5063133,MDG_0000000007,COUNTRY,BRA,YEAR,AMR,Americas,SEX,SEX_BTSX,2022,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,,,8.7 [6.6-11.7],8.744266493,6.552436447,11.660659049,,2025-04-15T12:59:44.083+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5064562,MDG_0000000007,COUNTRY,CHL,YEAR,AMR,Americas,SEX,SEX_BTSX,2013,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,8.2 [8.0-8.4],8.223878412,8.039632889,8.40920049,,2025-04-15T12:59:44.083+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5071237,MDG_0000000007,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_BTSX,2011,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,,,24.5 [20.4-29.2],24.483392101,20.353598089,29.200127038,,2025-04-15T12:59:44.083+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
5071644,MDG_0000000007,COUNTRY,IDN,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2020,AGEGROUP,AGEGROUP_YEARSUNDER5,WEALTHQUINTILE,WEALTHQUINTILE_TOTL,,,22.8 [18.6-28.1],22.787976755,18.603258913,28.098855425,,2025-04-15T12:59:44.083+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
